Open,Close,High,Low,Volume,Date
265.15,262.56,265.15,261.87,,07/05/16
264.99,265.15,265.61,264.78,,07/04/16
264.95,264.95,264.95,264.95,,07/02/16
263.75,264.95,265.42,263.57,,07/01/16
260.67,263.75,263.75,260.36,,06/30/16
255.09,260.67,260.77,255.09,,06/29/16
250.89,255.09,255.43,250.54,,06/28/16
255.74,250.89,256.23,250.19,,06/27/16
256.5,256.5,256.5,256.5,,06/25/16
269.43,256.5,269.43,256.13,,06/24/16
265.83,269.43,269.66,265.83,,06/23/16
265.84,265.83,267.32,265.42,,06/22/16
265.03,265.84,266.1,265.03,,06/21/16
261.06,265.03,266.19,261.06,,06/20/16
260.44,260.44,260.44,260.44,,06/18/16
259.07,260.44,261.05,259.07,,06/17/16
260.2,259.07,260.38,256.54,,06/16/16
259.55,260.2,261.43,259.23,,06/15/16
261.97,259.55,261.97,258.73,,06/14/16
264.91,261.97,264.92,261.8,,06/13/16
265.32,265.32,265.32,265.32,,06/11/16
269.08,265.32,269.08,264.6,,06/10/16
270.78,269.08,270.84,268.46,,06/09/16
269.81,270.78,271.03,269.81,,06/08/16
268.22,269.81,270.37,268.22,,06/07/16
266.96,268.22,268.6,266.61,,06/06/16
266.9,266.9,266.9,266.9,,06/04/16
265.92,266.9,267.44,265.76,,06/03/16
265.75,265.92,265.92,264.51,,06/02/16
265.97,265.75,265.97,264.45,,06/01/16
266.27,265.97,267.11,265.31,,05/31/16
265.86,266.27,266.33,265.72,,05/30/16
266.16,266.16,266.16,266.16,,05/28/16
265.44,266.16,266.16,265.44,,05/27/16
264.87,265.44,266.01,264.87,,05/26/16
262.39,264.87,265.34,262.27,,05/25/16
259.79,262.39,262.52,259.1,,05/24/16
260.39,259.79,260.7,259.79,,05/23/16
260.27,260.27,260.27,260.27,,05/21/16
258.4,260.27,260.7,258.4,,05/20/16
260.75,258.4,260.75,257.42,,05/19/16
261.03,260.75,261.73,259.43,,05/18/16
261.82,261.03,263.03,260.47,,05/17/16
260.11,261.82,262.14,259.92,,05/16/16
260.03,260.03,260.03,260.03,,05/14/16
262.39,260.03,262.39,259.89,,05/13/16
262.9,262.39,263.75,261.31,,05/12/16
264.11,262.9,264.46,262.88,,05/11/16
261.17,264.11,264.11,261.01,,05/10/16
261.13,261.17,262.05,260.66,,05/09/16
261.36,261.36,261.36,261.36,,05/07/16
261.19,261.36,261.36,259.9,,05/06/16
261.75,261.19,262.11,260.78,,05/05/16
264.08,261.75,264.08,261.25,,05/04/16
266.92,264.08,267.49,263.46,,05/03/16
265.96,266.92,267.13,265,,05/02/16
266.43,266.43,266.43,266.43,,04/30/16
267.45,266.43,268.03,265.38,,04/29/16
268.63,267.45,269.54,267.45,,04/28/16
268.56,268.63,268.97,267.57,,04/27/16
268.04,268.56,269.16,267.48,,04/26/16
268.63,268.04,268.7,267.22,,04/25/16
268.71,268.71,268.71,268.71,,04/23/16
269.62,268.71,269.62,267.85,,04/22/16
270.14,269.62,270.78,269.21,,04/21/16
269.96,270.14,270.5,269.37,,04/20/16
267.12,269.96,270.3,267.11,,04/19/16
266.58,267.12,267.15,264.8,,04/18/16
266.6,266.6,266.6,266.6,,04/16/16
266.79,266.6,266.84,266.31,,04/15/16
265.86,266.79,267.15,265.79,,04/14/16
262.29,265.86,265.92,262.29,,04/13/16
260.38,262.29,262.84,260.09,,04/12/16
260.2,260.38,262.07,259.65,,04/11/16
260.13,260.13,260.13,260.13,,04/09/16
258.37,260.13,260.99,257.58,,04/08/16
259.96,258.37,260.93,257.61,,04/07/16
258.01,259.96,260.31,257.73,,04/06/16
261.66,258.01,261.66,257.76,,04/05/16
261.93,261.66,262.51,261.37,,04/04/16
261.51,261.51,261.51,261.51,,04/02/16
263.07,261.51,263.07,259.13,,04/01/16
263.67,263.07,263.8,262.73,,03/31/16
260.61,263.67,264.44,260.61,,03/30/16
259.44,260.61,261.64,258.35,,03/29/16
258.64,259.44,259.77,258.64,,03/28/16
258.72,258.83,258.9,258.56,,03/25/16
259.86,258.65,259.93,257.58,,03/24/16
261.96,260.2,262.1,260.08,,03/23/16
262.37,262.2,262.53,261,,03/22/16
262.07,262.14,262.47,261.32,,03/21/16
261.52,262.35,262.6,261.36,,03/18/16
259.5,261.69,262.22,259.35,,03/17/16
257.22,257.72,259.46,256.41,,03/16/16
258.84,257.41,258.85,256.62,,03/15/16
259.06,259.01,259.62,258.26,,03/14/16
254.13,258.68,258.69,254.12,,03/11/16
254.28,254.24,256.35,253.02,,03/10/16
253.1,254.29,254.67,252.78,,03/09/16
255.93,253.68,255.93,253.42,,03/08/16
255.77,255.89,256.48,254.39,,03/07/16
254.1,255.82,256.51,254.06,,03/04/16
252.72,254.02,254.2,252.56,,03/03/16
250.64,252.15,252.49,250.35,,03/02/16
245.32,249.7,249.85,245.27,,03/01/16
246.59,245.32,247.09,245.29,,02/29/16
246.49,246.33,247.81,246.1,,02/26/16
243.54,246.14,246.2,243.32,,02/25/16
244.08,243.45,244.29,240.43,,02/24/16
247.46,244.6,247.46,244.37,,02/23/16
244.26,247.18,247.28,244.26,,02/22/16
244.76,244.1,244.8,242.66,,02/19/16
245.4,245.06,246.26,244.63,,02/18/16
241.21,244.72,244.99,240.56,,02/17/16
238.96,241.18,241.18,238.85,,02/16/16
236.79,238.85,239.31,236.72,,02/15/16
232.56,235.71,235.83,231.94,,02/12/16
237.22,233.43,237.3,232.13,,02/11/16
236.29,236.47,239.04,235.71,,02/10/16
237.57,236.8,237.69,235.21,,02/09/16
241.82,238.47,242.61,237.01,,02/08/16
245.46,242.17,245.92,241.67,,02/05/16
244.2,245.64,246.88,244.18,,02/04/16
243.21,243.93,244.66,240.48,,02/03/16
248.17,243.91,248.38,243.65,,02/02/16
248.1,248.25,248.86,246.36,,02/01/16
242.68,247.58,247.7,242.49,,01/29/16
242.23,242.73,243.92,241.05,,01/28/16
243.38,242.35,244.72,241.74,,01/27/16
240.4,242.62,242.9,239.03,,01/26/16
242.89,240.86,243.63,240.83,,01/25/16
237.6,242.85,243.17,237.52,,01/22/16
236.17,236.52,238.21,234.42,,01/21/16
240.66,235.89,240.67,232.57,,01/20/16
239.57,240.76,242.44,239.28,,01/19/16
239.88,239.5,240.56,239.5,,01/18/16
245.55,240.72,245.62,239.11,,01/15/16
244.02,245.13,246.1,241.85,,01/14/16
247.69,244.79,249.6,244.62,,01/13/16
246.18,246.93,248.4,245.54,,01/12/16
247.5,246.47,248.22,245.06,,01/11/16
249.8,247.57,250.96,247.39,,01/08/16
255.03,249.62,255.1,249.62,,01/07/16
258.35,255.09,258.38,254.52,,01/06/16
258.18,258.28,258.89,257.47,,01/05/16
263.57,258.33,263.57,256.53,,01/04/16
265.63,263.71,265.7,263.71,,12/31/15
267.38,265.54,267.43,265.54,,12/30/15
264.89,267.06,267.46,264.89,,12/29/15
265.55,264.9,265.63,264.04,,12/28/15
265.47,265.43,265.6,265.4,,12/25/15
265.55,265.52,265.92,265.35,,12/24/15
261.88,265.12,265.38,261.86,,12/23/15
260.12,261.81,262.02,260.08,,12/22/15
259.14,260.12,261.07,259.04,,12/21/15
262.56,259.34,263.03,259.34,,12/18/15
264.53,262.7,265.88,262.61,,12/17/15
261.5,264.29,264.47,261.5,,12/16/15
258.41,260.8,261.59,258.27,,12/15/15
258.56,258.56,259.31,256.8,,12/14/15
263.47,259.43,263.54,259.18,,12/11/15
264.01,263.57,264.6,263.19,,12/10/15
264.75,263.87,266.62,263.31,,12/09/15
267.22,264.75,267.22,263.93,,12/08/15
268.91,267.46,269.22,266.66,,12/07/15
266.74,268.72,268.81,265.59,,12/04/15
269.34,266.68,269.95,266.68,,12/03/15
271.42,269.26,271.67,269.26,,12/02/15
269.15,271.35,271.57,269.15,,12/01/15
269.47,268.73,269.78,268.73,,11/30/15
270.72,269.92,270.72,269.5,,11/27/15
270.34,270.81,270.81,270.15,,11/26/15
269.7,269.89,270.48,269.54,,11/25/15
269.98,269.68,270.19,268.16,,11/24/15
270.64,270,270.9,269.71,,11/23/15
270.12,270.87,271.73,270.05,,11/20/15
269.22,270.36,270.72,269.22,,11/19/15
266.55,268.55,268.79,266.03,,11/18/15
265.2,266.46,267.54,265.12,,11/17/15
263,264.85,264.85,262.39,,11/16/15
265.97,263.26,265.97,263.26,,11/13/15
269.14,266.08,269.43,266.08,,11/12/15
269.04,268.95,269.95,268.77,,11/11/15
269.01,268.7,269.08,267.72,,11/10/15
271.32,269.17,271.59,268.51,,11/09/15
272.58,271.23,272.62,270.04,,11/06/15
273.04,272.51,273.51,271.7,,11/05/15
273.89,273.06,274.59,272.55,,11/04/15
272.72,273.33,273.93,271.99,,11/03/15
270.93,272.69,272.69,270.37,,11/02/15
271.57,271.38,272.33,271.13,,10/30/15
272.21,271.38,272.22,270.74,,10/29/15
270.19,272.94,272.94,270.1,,10/28/15
271.84,270.49,271.87,269.87,,10/27/15
272.32,271.92,272.61,271.74,,10/26/15
269.4,272.18,272.44,269.19,,10/23/15
267.1,269.4,269.47,266.57,,10/22/15
267.88,267.1,268.7,266.85,,10/21/15
268.29,267.88,268.65,267.48,,10/20/15
268.68,268.29,268.97,267.44,,10/19/15
268.76,268.76,268.76,268.76,,10/17/15
267.62,268.76,268.76,267.62,,10/16/15
263.86,267.62,267.76,263.86,,10/15/15
265.16,263.86,265.3,263.86,,10/14/15
267.4,265.16,267.4,264.92,,10/13/15
267.17,267.4,267.71,266.84,,10/12/15
267.12,267.12,267.12,267.12,,10/10/15
265.31,267.12,267.73,265.31,,10/09/15
263.98,265.31,265.75,263.2,,10/08/15
261.53,263.98,264.86,261.53,,10/07/15
260.78,261.53,262.31,260.74,,10/06/15
255.84,260.78,260.88,255.83,,10/05/15
255.93,255.93,255.93,255.93,,10/03/15
253.01,255.93,255.93,251.07,,10/02/15
251.94,253.01,253.69,251.35,,10/01/15
246.96,251.94,252,246.96,,09/30/15
248.59,246.96,248.59,246.28,,09/29/15
253.79,248.59,253.86,248.46,,09/28/15
253.66,253.66,253.66,253.66,,09/26/15
252.49,253.66,255.24,251.86,,09/25/15
254.02,252.49,254.1,250.6,,09/24/15
255.12,254.02,255.4,253.73,,09/23/15
259.33,255.12,259.58,254.18,,09/22/15
259.4,259.33,260.49,258.71,,09/21/15
260.01,260.01,260.01,260.01,,09/19/15
263.1,260.01,263.71,259.19,,09/18/15
263.08,263.1,265.95,263.08,,09/17/15
259.76,263.08,263.17,259.76,,09/16/15
257.87,259.76,260.09,257.65,,09/15/15
259,257.87,259.5,257.59,,09/14/15
258.64,258.64,258.64,258.64,,09/12/15
258.46,258.64,259.01,257.27,,09/11/15
259.07,258.46,259.72,257.27,,09/10/15
258.35,259.07,262.87,258.32,,09/09/15
253.83,258.17,258.35,253.78,,09/08/15
253.8,253.8,254.32,253.37,,09/07/15
253.81,253.81,253.81,253.81,,09/06/15
258.2,253.72,258.33,253.13,,09/04/15
256.78,258.19,259.89,256.78,,09/03/15
254.93,256.8,256.88,254.26,,09/02/15
262.14,254.94,262.15,254.27,,09/01/15
263.68,262.13,263.69,261.21,,08/31/15
263.69,263.69,263.69,263.69,,08/30/15
262.49,263.72,263.94,262.48,,08/28/15
256.31,262.5,262.62,256.31,,08/27/15
252.65,256.3,256.72,251.69,,08/26/15
252.42,252.64,257.87,251.3,,08/25/15
262.7,252.41,262.75,249.56,,08/24/15
262.71,262.71,262.71,262.71,,08/23/15
269.91,262.56,269.93,262.56,,08/21/15
274.56,269.9,274.56,269.72,,08/20/15
276.97,274.55,277.13,273.52,,08/19/15
277.84,276.98,278.08,276.77,,08/18/15
277.34,277.83,277.91,275.92,,08/17/15
277.35,277.35,277.35,277.35,,08/16/15
277.22,277.43,277.57,276.69,,08/14/15
276.94,277.23,277.96,276.7,,08/13/15
278.64,276.96,278.66,274.64,,08/12/15
281.74,278.65,282.03,277.92,,08/11/15
278.64,281.75,281.84,278.4,,08/10/15
278.63,278.63,278.63,278.63,,08/09/15
279.45,278.59,279.47,277.99,,08/07/15
281.07,279.44,281.41,278.9,,08/06/15
279.87,281.06,281.91,279.64,,08/05/15
280.43,279.88,280.97,279.65,,08/04/15
281.1,280.42,281.1,279.73,,08/03/15
281.11,281.11,281.11,281.11,,08/02/15
280.54,281.55,282.29,280.54,,07/31/15
280.5,280.55,280.86,279.1,,07/30/15
278.87,280.51,280.91,278.86,,07/29/15
276.52,278.86,278.98,275.98,,07/28/15
278.4,276.51,278.71,276.3,,07/27/15
281.86,278.98,281.87,278.76,,07/24/15
282.7,281.87,283.42,281.67,,07/23/15
284.53,282.71,284.54,282.26,,07/22/15
284.78,284.51,285.22,284.29,,07/21/15
284.78,284.77,285.2,284.34,,07/20/15
284.79,284.79,284.79,284.79,,07/19/15
285.01,284.96,285.42,284.38,,07/17/15
283.02,285.02,285.14,282.9,,07/16/15
283.44,283.03,283.72,282.7,,07/15/15
281.65,283.43,283.63,281.63,,07/14/15
279.2,281.66,281.92,279.19,,07/13/15
279.21,279.21,279.21,279.21,,07/12/15
275.22,279.28,279.5,275.22,,07/10/15
273.3,275.23,277.03,272.31,,07/09/15
277.01,273.31,277.01,273.22,,07/08/15
277.6,277.02,278.1,273.97,,07/07/15
280.25,277.61,280.26,276.63,,07/06/15
280.26,280.26,280.26,280.26,,07/05/15
281.17,280.56,281.24,280.35,,07/03/15
280.71,281.18,281.81,280.68,,07/02/15
279.42,280.7,281.68,279.39,,07/01/15
279.63,279.4,281.23,279.1,,06/30/15
285.76,279.62,285.76,279.35,,06/29/15
285.74,285.74,285.74,285.74,,06/28/15
286.64,285.52,286.64,285.2,,06/26/15
287.48,286.65,287.59,286.53,,06/25/15
288.7,287.47,289.29,287.3,,06/24/15
288.26,288.69,289.12,288.21,,06/23/15
285.39,288.27,289.02,285.32,,06/22/15
285.4,285.4,285.4,285.4,,06/21/15
285.85,285.16,286.49,285.16,,06/19/15
284.18,285.84,286.39,283.6,,06/18/15
283.36,284.14,284.59,282.55,,06/17/15
282.72,283.35,283.42,281.58,,06/16/15
284.45,282.71,284.49,281.69,,06/15/15
284.44,284.44,284.44,284.44,,06/14/15
286.03,284.66,286.3,284,,06/12/15
285.35,286.04,286.65,285.34,,06/11/15
282.02,285.34,286.04,281.99,,06/10/15
282.75,282.01,282.84,280.83,,06/09/15
283.38,282.74,283.65,282.03,,06/08/15
283.39,283.39,283.39,283.39,,06/07/15
285.4,283.33,285.47,282.46,,06/05/15
287.86,285.41,287.98,285.38,,06/04/15
287.32,287.85,288.71,286.75,,06/03/15
286.53,287.33,288.05,285.83,,06/02/15
286.76,286.54,287.78,286,,06/01/15
286.75,286.75,286.75,286.75,,05/31/15
289,286.75,289.31,286.59,,05/29/15
289.43,289.01,289.84,287.67,,05/28/15
287.59,289.42,289.61,287.05,,05/27/15
290.78,287.58,290.93,287.14,,05/26/15
290.92,290.76,291.26,290.73,,05/25/15
290.9,290.9,290.9,290.9,,05/24/15
292.06,291.17,292.79,290.99,,05/22/15
291.25,292.07,292.36,291.17,,05/21/15
291.44,291.28,292.18,290.89,,05/20/15
291.74,291.41,292.23,291.09,,05/19/15
291.77,291.73,292.01,291.11,,05/18/15
291.78,291.78,291.78,291.78,,05/17/15
291.16,291.83,291.89,290.79,,05/15/15
289.11,291.15,291.2,288.77,,05/14/15
288.06,289.1,290.2,287.91,,05/13/15
288.77,288.05,289.03,287,,05/12/15
289.64,288.78,290.22,288.78,,05/11/15
289.63,289.63,289.63,289.63,,05/10/15
285.85,289.65,290,285.83,,05/08/15
286.43,285.86,286.44,284.52,,05/07/15
286.95,286.44,287.92,285.71,,05/06/15
289.47,286.92,289.59,286.91,,05/05/15
288.63,289.46,289.98,288.58,,05/04/15
288.64,288.64,288.64,288.64,,05/03/15
287.84,288.9,288.9,287.47,,05/01/15
290.27,287.85,290.3,287.39,,04/30/15
291.83,290.26,291.89,289.97,,04/29/15
291.58,291.84,292.01,290.1,,04/28/15
291.26,291.59,292.73,290.89,,04/27/15
291.27,291.27,291.27,291.27,,04/26/15
289.98,291.15,291.47,289.82,,04/24/15
288.87,289.99,290.6,288.37,,04/23/15
288,288.88,289.09,287.47,,04/22/15
287.22,287.96,288.75,287.21,,04/21/15
286.45,287.21,287.58,285.68,,04/20/15
286.44,286.44,286.44,286.44,,04/19/15
289.52,286.22,289.62,285.69,,04/17/15
288.84,289.51,290.25,288.61,,04/16/15
287.38,288.85,289.41,286.93,,04/15/15
286.78,287.37,287.66,286.27,,04/14/15
287.4,286.83,287.95,286.67,,04/13/15
287.39,287.39,287.39,287.39,,04/12/15
286.1,287.51,287.51,285.99,,04/10/15
285.14,286.09,286.3,284.98,,04/09/15
284.11,285.13,286.32,284.11,,04/08/15
283.7,284.1,285.5,283.69,,04/07/15
281.93,283.71,284.64,281.89,,04/06/15
283.17,283.17,283.17,283.17,,04/05/15
280.06,282.06,283.38,280.06,,04/03/15
279.93,281.94,282.29,279.66,,04/02/15
282.37,280.05,282.7,278.8,,04/01/15
279.81,279.92,281.97,279.65,,03/31/15
279.87,282.38,282.46,279.87,,03/30/15
280.13,280.13,280.13,280.13,,03/29/15
280.2,280.13,280.46,279.31,,03/27/15
281.83,280.29,282.08,278.99,,03/26/15
284.83,282.41,285.46,282.23,,03/25/15
285.53,284.69,286.36,284.69,,03/24/15
285,285.41,286.21,284.47,,03/23/15
281.43,284.71,285.66,281.39,,03/20/15
283.55,281.23,283.56,280.82,,03/19/15
278.7,281.42,284.12,278.51,,03/18/15
279.05,278.66,279.6,277.73,,03/17/15
275.88,278.9,278.95,275.85,,03/16/15
277.54,276.02,277.73,274.82,,03/13/15
274.88,277.54,277.54,274.81,,03/12/15
274.83,274.78,275.41,274.44,,03/11/15
279.54,275.06,279.6,274.98,,03/10/15
279.79,279.69,280.04,279.21,,03/09/15
283.36,280.1,283.74,279.76,,03/06/15
283,283.27,283.7,282.67,,03/05/15
284,282.95,284.18,281.77,,03/04/15
285.56,284.37,285.86,283.85,,03/03/15
284.76,285.56,285.56,284.7,,03/02/15
285.32,285.07,285.7,284.84,,02/27/15
285.76,285.31,286.34,284.71,,02/26/15
285.67,285.71,286.09,285.18,,02/25/15
284.34,285.28,285.66,283.85,,02/24/15
284.35,284.49,284.49,283.67,,02/23/15
283.09,284.22,284.26,281.86,,02/20/15
283.22,283.21,283.56,282.32,,02/19/15
282.53,282.91,283.25,282.16,,02/18/15
281.68,282.21,282.31,281.17,,02/17/15
282.21,281.97,282.31,281.66,,02/16/15
280.33,281.92,281.92,280.31,,02/13/15
277.02,279.91,280.24,276.88,,02/12/15
277.39,276.76,277.5,275.85,,02/11/15
275.99,277.53,277.53,275.67,,02/10/15
276.97,276.08,277.06,275.74,,02/09/15
278.62,277.15,278.7,276.55,,02/06/15
276.03,278.26,278.58,275.73,,02/05/15
277.13,276.48,277.46,275.96,,02/04/15
273.03,276.33,276.76,272.65,,02/03/15
270.51,273.02,273.02,269.86,,02/02/15
273.32,270.57,273.39,270.54,,01/30/15
272.44,273.21,273.21,270.72,,01/29/15
274.96,272.91,275.9,272.63,,01/28/15
276.36,275.35,277.08,274.34,,01/27/15
275.15,276.22,276.34,274.65,,01/26/15
275.64,275.61,276.72,275.35,,01/23/15
273.14,275.78,275.78,272.93,,01/22/15
271.35,273.26,273.59,271.29,,01/21/15
270.64,271.44,272.19,270.21,,01/20/15
270.42,270.79,271.12,270.14,,01/19/15
268.55,269.94,270.28,267.53,,01/16/15
268.45,268.28,270.68,267.23,,01/15/15
270.53,268.51,270.54,266.86,,01/14/15
269.84,270.46,272.91,269.5,,01/13/15
271.59,270.14,271.69,269.29,,01/12/15
272.96,271.31,273.29,270.69,,01/09/15
268.21,272.66,272.82,268.19,,01/08/15
265.93,267.57,268.02,265.86,,01/07/15
268.42,266.32,268.88,265.67,,01/06/15
273.42,268.97,273.61,268.75,,01/05/15
274.7,274.06,275.16,273.02,,01/02/15
276.4,274.85,276.76,274.82,,12/31/14
277.69,276.4,277.72,276.35,,12/30/14
277.64,278.03,278.25,277.43,,12/29/14
277.15,277.5,277.83,277.08,,12/26/14
277.06,276.92,277.25,276.92,,12/25/14
277,277.01,277.42,276.96,,12/24/14
276.49,276.71,276.96,276.21,,12/23/14
275.57,276.77,276.77,275.53,,12/22/14
274.31,275.52,275.88,274.21,,12/19/14
268.45,273.69,273.77,268.23,,12/18/14
265.94,268.34,268.69,264.75,,12/17/14
265.89,265.74,268.78,264.64,,12/16/14
269.16,266.03,269.63,265.83,,12/15/14
273.3,269.4,273.52,269.35,,12/12/14
273.49,273.03,274.63,272.32,,12/11/14
276.13,273.33,276.5,273.33,,12/10/14
277.68,276.88,277.79,275.04,,12/09/14
279.86,277.88,279.87,277.74,,12/08/14
279.33,279.83,280.16,279.19,,12/05/14
280.19,279.65,280.54,278.95,,12/04/14
279.45,280.02,280.03,279.11,,12/03/14
278.69,279.45,279.45,278.56,,12/02/14
280.24,278.62,280.25,278.26,,12/01/14
281.21,280.55,281.43,280.18,,11/28/14
281.85,281.49,281.98,281.37,,11/27/14
281.13,281.95,281.95,281.08,,11/26/14
280.83,281.14,281.6,280.68,,11/25/14
280.2,280.78,281,280.13,,11/24/14
278.04,280.16,280.7,277.99,,11/21/14
277.89,278.04,278.15,276.94,,11/20/14
278.38,277.95,278.43,277.08,,11/19/14
276.84,278.46,278.71,276.77,,11/18/14
276.97,276.44,277.11,275.89,,11/17/14
276.63,276.97,277.29,276.19,,11/14/14
276.47,276.88,277.62,276.21,,11/13/14
277.35,276.79,277.51,276.13,,11/12/14
276.61,276.95,277.39,276.36,,11/11/14
275.69,276.75,276.75,275.69,,11/10/14
275.25,275.36,275.92,274.82,,11/07/14
275.57,275.55,275.67,274.3,,11/06/14
274.64,275.67,275.67,274.09,,11/05/14
275.61,274.76,275.96,273.82,,11/04/14
275.73,274.89,276.05,274.66,,11/03/14
273.62,276.37,276.37,273.61,,10/31/14
271.94,273.4,273.63,271.16,,10/30/14
272.57,272.92,273.86,271.07,,10/29/14
269.2,272.27,272.27,269.2,,10/28/14
270,269.31,270.54,268.06,,10/27/14
268.7,269.63,269.68,268.13,,10/24/14
266.51,268.43,269.14,265.67,,10/23/14
266.98,266.81,268.47,266.68,,10/22/14
263.67,267.12,267.12,263.2,,10/21/14
261.67,263.55,263.78,261.67,,10/20/14
258.73,261.6,262.43,258.14,,10/17/14
259.35,258.47,259.78,255.53,,10/16/14
261.52,259.26,261.83,256.25,,10/15/14
262.38,261.73,263.3,260.7,,10/14/14
263.98,262.12,265.21,262.12,,10/13/14
267.66,263.92,267.66,263.88,,10/10/14
271.7,268.27,272.76,268,,10/09/14
269.45,270.92,271.66,267.57,,10/08/14
272.62,269.57,272.71,269.57,,10/07/14
271.15,272.18,273.38,271.15,,10/06/14
269.98,271.12,271.4,269.61,,10/03/14
271.75,269.96,271.88,268.43,,10/02/14
274.71,271.73,274.71,271.44,,10/01/14
275.4,274.72,275.75,274.19,,09/30/14
276.5,275.39,276.63,274.19,,09/29/14
275.68,276.65,276.86,275.18,,09/26/14
279.08,276.06,279.51,275.95,,09/25/14
278.15,279.24,279.37,277.29,,09/24/14
279.91,278.13,280.11,278.12,,09/23/14
282.2,279.8,282.28,279.62,,09/22/14
282.59,282.18,283.41,281.89,,09/19/14
280.98,282.57,282.6,280.88,,09/18/14
281.38,281.65,282.09,280.63,,09/17/14
280.28,281.02,281.69,279.48,,09/16/14
280.86,280.29,280.86,279.91,,09/15/14
282,280.83,282.08,280.49,,09/12/14
282.31,282.14,282.38,281.08,,09/11/14
282.22,282.13,282.25,281.07,,09/10/14
283.33,282.14,283.55,281.76,,09/09/14
284.78,283.95,284.83,283.06,,09/08/14
284.25,284.9,284.91,283.58,,09/05/14
285.32,284.72,286.03,284.14,,09/04/14
284.22,285.25,286.05,284.22,,09/03/14
284.32,284.14,284.65,283.58,,09/02/14
284.12,284.39,284.52,284.12,,09/01/14
283.78,284.33,284.33,283.29,,08/29/14
284.84,283.71,284.94,283.23,,08/28/14
284.34,284.81,284.93,284.34,,08/27/14
283.68,284.41,284.76,283.63,,08/26/14
282.22,283.8,284.04,282.19,,08/25/14
283.13,282.39,283.38,281.99,,08/22/14
282.2,283.22,283.33,281.87,,08/21/14
282.28,282.41,282.41,281.47,,08/20/14
281.16,282.29,282.3,281.13,,08/19/14
279.15,280.98,281.02,279.13,,08/18/14
279.08,279.02,280.48,278.08,,08/15/14
278.01,279.16,279.16,277.91,,08/14/14
276.54,278.07,278.2,276.53,,08/13/14
276.76,276.58,277.14,276.22,,08/12/14
274.89,276.78,277.39,274.89,,08/11/14
274.02,274.69,274.72,272.45,,08/08/14
275.65,274.08,276.11,273.7,,08/07/14
276.26,275.43,276.28,274.41,,08/06/14
278.33,276.35,278.37,275.91,,08/05/14
277.19,278.25,278.56,276.86,,08/04/14
278.58,277.35,278.58,276.6,,08/01/14
282.97,278.74,283.05,278.73,,07/31/14
283.4,282.8,283.85,282.21,,07/30/14
283.95,283.42,284.72,283.36,,07/29/14
283.88,283.97,284.22,282.84,,07/28/14
285.14,283.93,285.35,283.51,,07/25/14
284.77,285.12,285.35,284.45,,07/24/14
284.23,284.74,284.94,284.23,,07/23/14
282.35,284.19,284.39,282.35,,07/22/14
283.05,282.33,283.24,281.63,,07/21/14
281.28,282.91,283.17,280.84,,07/18/14
284.05,281.61,284.28,281.48,,07/17/14
282.57,284.06,284.22,282.46,,07/16/14
283.47,282.59,283.87,282.06,,07/15/14
281.61,283.31,283.59,281.61,,07/14/14
281.53,281.6,281.76,280.82,,07/11/14
283.21,281.49,283.3,280.41,,07/10/14
282.43,283.11,283.29,281.98,,07/09/14
284.42,282.61,284.53,282.23,,07/08/14
285.68,284.51,285.69,284.32,,07/07/14
286.01,285.71,286.09,285.71,,07/04/14
284.66,285.76,285.83,284.46,,07/03/14
284.34,284.71,284.92,284.33,,07/02/14
282.5,284.11,284.6,282.46,,07/01/14
282.09,282.47,282.74,281.97,,06/30/14
281.56,281.94,282.05,281.19,,06/27/14
281.53,281.47,282,280.32,,06/26/14
281.62,281.43,281.62,280.62,,06/25/14
282.58,281.56,283.07,281.47,,06/24/14
282.99,282.57,283.25,282.29,,06/23/14
282.97,282.76,283.05,282.61,,06/20/14
281.76,283.12,283.35,281.76,,06/19/14
280,281.36,281.74,280,,06/18/14
279.87,280.02,280.12,279.23,,06/17/14
280.11,279.85,280.28,279.38,,06/16/14
280.14,280.01,280.25,279.18,,06/13/14
280.82,279.97,280.88,279.73,,06/12/14
281.51,280.82,281.63,280.5,,06/11/14
281.4,281.43,281.53,280.79,,06/10/14
281.16,281.31,281.63,280.88,,06/09/14
279.75,280.95,281,279.71,,06/06/14
278.07,279.34,279.77,277.95,,06/05/14
277.92,278.11,278.11,277.25,,06/04/14
278.05,277.97,278.24,277.5,,06/03/14
277.65,278.01,278.08,277.25,,06/02/14
277.63,277.59,277.78,277.06,,05/30/14
276.62,277.63,277.63,276.52,,05/29/14
276.89,276.59,277.12,276.24,,05/28/14
276.28,276.66,276.9,276.06,,05/27/14
275.64,276.27,276.31,275.59,,05/26/14
274.74,275.51,275.53,274.58,,05/23/14
273.63,274.63,274.88,273.63,,05/22/14
272.01,273.46,273.68,271.95,,05/21/14
273.44,272.19,273.49,271.9,,05/20/14
273.08,273.46,273.5,272.36,,05/19/14
272.57,273.05,273.08,271.98,,05/16/14
274.66,272.83,274.88,272.14,,05/15/14
274.93,274.73,275.39,274.59,,05/14/14
274.47,274.89,275.31,274.47,,05/13/14
272.37,274.21,274.25,272.16,,05/12/14
272.8,272.34,272.95,271.51,,05/09/14
272.39,272.86,273.95,272.37,,05/08/14
272.12,272.32,272.32,270.69,,05/07/14
273.09,272.32,273.66,272.32,,05/06/14
273.13,273.09,273.18,271.42,,05/05/14
273.04,273.04,273.76,272.59,,05/02/14
272.72,273.03,273.39,272.61,,05/01/14
